# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.915225415372107818e+03 9.993526074610961096e-01 1.958657030569513867e-03 -2.332069105077360094e-01 -3.345580326174261987e-02 2.630322743165129040e+00 2.630322743165129040e+00 2.630322743165129040e+00 2.760219319527376456e+02 1.022025017100000044e+00 4.000000000000000000e+01
8.915225991761129990e+03 9.974557982465142025e-01 1.956396950705328701e-03 1.059455842394505076e+00 1.641495641557091933e-01 2.616615301560623941e+00 2.616615301560623941e+00 2.616615301560623941e+00 2.722378722122221575e+02 1.021338876319999978e+00 4.000000000000000000e+01
8.915226589098856493e+03 9.963447193095853471e-01 1.953098628236629069e-03 1.361976966949683066e+00 3.205152731508794095e-01 2.856295470395533886e+00 2.856295470395533886e+00 2.856295470395533886e+00 2.633679655391115944e+02 1.020688157729999990e+00 4.000000000000000000e+01
8.915227164562144026e+03 1.001672107886910856e+00 1.954759420477787495e-03 2.248914938378333145e-02 6.244147110599722328e-02 2.970609114409200835e+00 2.970609114409200835e+00 2.970609114409200835e+00 2.688330075444886234e+02 1.020042546520000037e+00 4.000000000000000000e+01
8.915227748127006635e+03 9.996441148384853648e-01 1.960820458517331579e-03 -2.424792746660283937e-01 1.118431106738931036e-01 2.630233099836182031e+00 2.630233099836182031e+00 2.630233099836182031e+00 2.819246572063278222e+02 1.019413139839999927e+00 4.000000000000000000e+01
8.915228328682300344e+03 9.969857666946446706e-01 1.959013592252289646e-03 1.351407185291290114e-01 6.896108329774017220e-02 2.559418173392089102e+00 2.559418173392089102e+00 2.559418173392089102e+00 2.789976103467691360e+02 1.018797635160000103e+00 4.000000000000000000e+01
8.915228907848992094e+03 9.994820991055166637e-01 1.958920605936228989e-03 -8.893049978935471667e-02 1.118975144342364003e-01 2.624768543409520927e+00 2.624768543409520927e+00 2.624768543409520927e+00 2.699143235926813986e+02 1.018193235640000083e+00 4.000000000000000000e+01
8.915229485626616224e+03 1.000755728944800582e+00 1.958839488072901518e-03 -3.957019253061817149e-02 -6.797413465088467110e-02 2.548954654836645961e+00 2.548954654836645961e+00 2.548954654836645961e+00 2.752125466031382643e+02 1.017600570469999965e+00 4.000000000000000000e+01
8.915230066182375595e+03 9.976732361561143625e-01 1.961203812346257441e-03 -1.350931895648284919e-01 9.497406343252950273e-03 2.632127675722100157e+00 2.632127675722100157e+00 2.632127675722100157e+00 2.877918020857604802e+02 1.017025010360000037e+00 4.000000000000000000e+01
8.915230643265698745e+03 9.995280806910491478e-01 1.964152216408725834e-03 1.864680269109953992e-01 2.122445000217587086e-01 2.406290357472410157e+00 2.406290357472410157e+00 2.406290357472410157e+00 2.871494946062069857e+02 1.016462488960000021e+00 4.000000000000000000e+01
8.915231216066800698e+03 1.001404258900111088e+00 1.962922127071916115e-03 1.942316142970978987e-01 1.881356703242171025e-01 2.379304174348721990e+00 2.379304174348721990e+00 2.379304174348721990e+00 2.826000641255732830e+02 1.015903763829999917e+00 4.000000000000000000e+01
8.915231798126646027e+03 9.993402646368404474e-01 1.961009322974780703e-03 3.783652988652985716e-02 1.338897350213374138e-01 2.450036984172211163e+00 2.450036984172211163e+00 2.450036984172211163e+00 2.756612159137579283e+02 1.015358331520000101e+00 4.000000000000000000e+01
8.915232380997207656e+03 9.976440031032424161e-01 1.961785532483138056e-03 1.755651847724201131e-01 1.180339167400552974e-01 2.349998658267346219e+00 2.349998658267346219e+00 2.349998658267346219e+00 2.813126795734481220e+02 1.014826345779999972e+00 4.000000000000000000e+01
8.915232960279849067e+03 9.984729081403501683e-01 1.962184871856385762e-03 -2.719258587301746077e-01 6.600174052010618353e-02 2.634405602506907140e+00 2.634405602506907140e+00 2.634405602506907140e+00 2.882342930610049052e+02 1.014307621309999963e+00 4.000000000000000000e+01
8.915233540024892136e+03 1.002180954935865564e+00 1.960517228411414944e-03 2.907319914804433747e-01 4.940503957061157664e-02 2.976984239937601195e+00 2.976984239937601195e+00 2.976984239937601195e+00 2.911935684388657819e+02 1.013803826219999982e+00 4.000000000000000000e+01
8.915234117108215287e+03 1.002773633424265620e+00 1.961355059653568673e-03 -1.107929727851594048e+00 -3.988543621383343063e-01 2.991671092781865937e+00 2.991671092781865937e+00 2.991671092781865937e+00 2.901218344902990225e+02 1.013311800419999908e+00 4.000000000000000000e+01
8.915234691297919198e+03 1.005254203064354535e+00 1.962234715189025390e-03 -1.268494873321112104e+00 -5.411959048276511197e-01 2.607334771843651922e+00 2.607334771843651922e+00 2.607334771843651922e+00 2.857590783590389947e+02 1.012827230509999898e+00 4.000000000000000000e+01
8.915235274168480828e+03 1.003021924411864108e+00 1.959422724827624297e-03 -9.249861028678902919e-01 -4.379932945918008080e-01 2.795120634477818999e+00 2.795120634477818999e+00 2.795120634477818999e+00 2.778966015002405356e+02 1.012355847530000075e+00 4.000000000000000000e+01
8.915235851946104958e+03 9.963822098032940611e-01 1.956952095210049997e-03 3.739015045978452134e-01 2.383078766348284139e-01 2.756496817167668034e+00 2.756496817167668034e+00 2.756496817167668034e+00 2.766790573399310915e+02 1.011895658190000047e+00 4.000000000000000000e+01
8.915236433196165308e+03 9.969358549323257268e-01 1.957747728365787521e-03 1.791389945447087115e-02 1.296680588692767089e-01 2.579799829584144888e+00 2.579799829584144888e+00 2.579799829584144888e+00 2.734296844792487491e+02 1.011447040169999978e+00 4.000000000000000000e+01
8.915237014562175318e+03 1.000123049197706449e+00 1.958887512273510371e-03 -3.100017404733528825e-01 1.161576633447908985e-01 2.579779010384454008e+00 2.579779010384454008e+00 2.579779010384454008e+00 2.707813333921748153e+02 1.011014394550000084e+00 4.000000000000000000e+01
8.915237621969361498e+03 1.002716648718059655e+00 1.958572172977258389e-03 6.631254094133486321e-01 3.149119619200427822e-01 2.889624648014331054e+00 2.889624648014331054e+00 2.889624648014331054e+00 2.671083063920441987e+02 1.010568032229999913e+00 4.000000000000000000e+01
8.915238201020569250e+03 1.001239511104314195e+00 1.951672980435245576e-03 -4.747522198804574739e-02 7.788183628500212896e-02 3.169832235949291199e+00 3.169832235949291199e+00 3.169832235949291199e+00 2.687146872421020021e+02 1.010157311660000001e+00 4.000000000000000000e+01
8.915238780302744999e+03 9.982286872215686557e-01 1.949203816896962014e-03 -3.889301031676287157e-01 -1.073659468181822063e-01 3.104482886474051018e+00 3.104482886474051018e+00 3.104482886474051018e+00 2.711832879237830412e+02 1.009756748190000053e+00 4.000000000000000000e+01
8.915239361900188669e+03 1.004227630498978119e+00 1.953671998801509088e-03 -1.024432240847980013e-01 1.904203726225292938e-03 3.087295214663921872e+00 3.087295214663921872e+00 3.087295214663921872e+00 2.711286155419020929e+02 1.009367722049999916e+00 4.000000000000000000e+01
8.915239943728600338e+03 1.000108005313940618e+00 1.953719178578913404e-03 -4.350560042234389857e-01 -7.607230664102811180e-02 3.029344175854231214e+00 3.029344175854231214e+00 3.029344175854231214e+00 2.750247076505243058e+02 1.008991965999999962e+00 4.000000000000000000e+01
8.915240522895292088e+03 1.004819302252066171e+00 1.955642369193436730e-03 -7.975966198779802507e-01 -3.330557893118110124e-01 2.776408503294719221e+00 2.776408503294719221e+00 2.776408503294719221e+00 2.748686362615156895e+02 1.008630852170000036e+00 4.000000000000000000e+01
8.915241130186994269e+03 1.003272830476214406e+00 1.958815838346835564e-03 -1.010740834389771969e-01 -1.528203321991707109e-01 2.720619295587194841e+00 2.720619295587194841e+00 2.720619295587194841e+00 2.758138417237302633e+02 1.008261547830000104e+00 4.000000000000000000e+01
8.915241707270317420e+03 9.981405000787708648e-01 1.959140706743174674e-03 4.903426200068465857e-01 1.155055438389078065e-01 2.667005574474664797e+00 2.667005574474664797e+00 2.667005574474664797e+00 2.798457372830347367e+02 1.007918716999999909e+00 4.000000000000000000e+01
8.915242290835180029e+03 9.955728777909472749e-01 1.955928635139911158e-03 9.209924858840615736e-01 1.229816118877774950e-01 2.709868557287240964e+00 2.709868557287240964e+00 2.709868557287240964e+00 2.777734456223001871e+02 1.007589112040000012e+00 4.000000000000000000e+01
8.915242874400042638e+03 1.001772962833944680e+00 1.959439055557473004e-03 1.811318486468586897e-01 8.816626851890824179e-02 2.691281085345893054e+00 2.691281085345893054e+00 2.691281085345893054e+00 2.708877953105293273e+02 1.007273759230000065e+00 4.000000000000000000e+01
8.915243451251932129e+03 1.001997819928582834e+00 1.956383931558233671e-03 -6.573084124865714584e-01 -2.136593498675593006e-01 2.881024223666309947e+00 2.881024223666309947e+00 2.881024223666309947e+00 2.687086745850776879e+02 1.006967772709999931e+00 4.000000000000000000e+01
8.915244034122028097e+03 1.000836084063840614e+00 1.953791332255225797e-03 -5.387533236069065312e-01 -3.678180323288821052e-01 2.849646492758984184e+00 2.849646492758984184e+00 2.849646492758984184e+00 2.687400669147830286e+02 1.006654008029999936e+00 4.000000000000000000e+01
8.915244656576127454e+03 1.004021599708408763e+00 1.950433952535409821e-03 -9.710083396715040172e-01 -1.078647474323888966e+00 3.119720835887529908e+00 3.119720835887529908e+00 3.119720835887529908e+00 2.675109738113358731e+02 1.006374276699999903e+00 4.000000000000000000e+01
8.915245232154433324e+03 1.003846862992013422e+00 1.956496811804113792e-03 -2.967658535415838017e-01 -5.116985898640006303e-01 3.034800759224062006e+00 3.034800759224062006e+00 3.034800759224062006e+00 2.701977763863005748e+02 1.006103680650000110e+00 4.000000000000000000e+01
8.915245816992413893e+03 1.002221978766928867e+00 1.957797158845020306e-03 -8.634243304470599553e-03 -2.352130393350251036e-01 2.949201562796353926e+00 2.949201562796353926e+00 2.949201562796353926e+00 2.744702175736918548e+02 1.005845768709999977e+00 4.000000000000000000e+01
8.915246397779606923e+03 9.998069769936486217e-01 1.956502139751631862e-03 -3.027388951276768214e-01 -4.583435977240178927e-01 3.053769348814582063e+00 3.053769348814582063e+00 3.053769348814582063e+00 2.773452654686872165e+02 1.005600493039999987e+00 4.000000000000000000e+01
8.915246974052679434e+03 1.011141849074313148e+00 1.967043385376736515e-03 -3.287838159947313876e-01 -3.473807553434161144e-01 3.038633666965336211e+00 3.038633666965336211e+00 3.038633666965336211e+00 2.835926620027657350e+02 1.005365303020000045e+00 4.000000000000000000e+01
8.915247557617542043e+03 9.985637788827810279e-01 1.959099549187473012e-03 -5.787055935258580974e-02 -2.721328877402893198e-01 2.957494215506316859e+00 2.957494215506316859e+00 2.957494215506316859e+00 2.864549003480730676e+02 1.005136813010000019e+00 4.000000000000000000e+01
8.915248151135914668e+03 9.983298602718373438e-01 1.962122188637955688e-03 5.844013269690926382e-01 -7.523849443846103435e-02 2.939530026694194831e+00 2.939530026694194831e+00 2.939530026694194831e+00 2.909127916490578514e+02 1.004927727749999944e+00 4.000000000000000000e+01
8.915248726830635860e+03 9.984799938953369258e-01 1.964088968174590964e-03 8.519803659494946668e-01 -2.550472614971814878e-01 2.974172577159056807e+00 2.974172577159056807e+00 2.974172577159056807e+00 2.923386679564483757e+02 1.004729339340000083e+00 4.000000000000000000e+01
8.915249303682525351e+03 9.967356134355483954e-01 1.958701048297832939e-03 1.266042466599005101e+00 -2.768387166834493929e-01 3.061573828187488022e+00 3.061573828187488022e+00 3.061573828187488022e+00 2.886955009890850192e+02 1.004542118949999896e+00 4.000000000000000000e+01
8.915249881460149481e+03 1.003743801242052536e+00 1.962623943766225905e-03 1.029198583363772013e+00 -4.810546441129626150e-01 3.168817595166177892e+00 3.168817595166177892e+00 3.168817595166177892e+00 2.844423602267283400e+02 1.004365025600000072e+00 4.000000000000000000e+01
8.915250464330711111e+03 1.003299740643583515e+00 1.962342462093891529e-03 2.580954967271735789e-01 -6.253960713487916045e-01 3.058305997917520003e+00 3.058305997917520003e+00 3.058305997917520003e+00 2.848126671711168001e+02 1.004200560239999929e+00 4.000000000000000000e+01
8.915251042687152221e+03 9.972019262081204261e-01 1.959413205990601873e-03 4.809533446887668817e-01 -2.477546648621865022e-01 2.982767716295922078e+00 2.982767716295922078e+00 2.982767716295922078e+00 2.869949054308834775e+02 1.004046750229999896e+00 4.000000000000000000e+01
8.915251624168646231e+03 9.986008768614783593e-01 1.957938693612583381e-03 3.746272644328972889e-01 -3.684681754877516258e-01 2.973440174297075078e+00 2.973440174297075078e+00 2.973440174297075078e+00 2.775516125161545347e+02 1.003905831930000048e+00 4.000000000000000000e+01
8.915252200441718742e+03 9.984626460808713189e-01 1.956780874856380026e-03 1.935650683099039981e-01 -1.597360117915944122e-01 3.006044365794680040e+00 3.006044365794680040e+00 3.006044365794680040e+00 2.725912091875734973e+02 1.003776807800000004e+00 4.000000000000000000e+01
8.915252773821172013e+03 1.000373496923370853e+00 1.959136948019769668e-03 1.979580953476293981e-01 7.969951380025186438e-02 3.031372512668628172e+00 3.031372512668628172e+00 3.031372512668628172e+00 2.748644003998547873e+02 1.003657679900000099e+00 4.000000000000000000e+01
8.915253352987863764e+03 9.973418797207942443e-01 1.957376395428709129e-03 3.322204842569027178e-02 1.599856545462012003e-01 2.878288961256715073e+00 2.878288961256715073e+00 2.878288961256715073e+00 2.772720344077034156e+02 1.003549922579999976e+00 4.000000000000000000e+01
8.915253933659107133e+03 9.984425058047016188e-01 1.957484402629776094e-03 -3.495850056014970231e-01 2.167444859507504096e-01 2.985448987422258948e+00 2.985448987422258948e+00 2.985448987422258948e+00 2.748620947361894764e+02 1.003453531919999975e+00 4.000000000000000000e+01
8.915254514909167483e+03 9.969779801543918740e-01 1.956332743263356974e-03 2.870648724814373054e-02 3.457737173147887311e-02 3.098891755697284811e+00 3.098891755697284811e+00 3.098891755697284811e+00 2.780607495034475960e+02 1.003368802510000046e+00 4.000000000000000000e+01
8.915255095580410853e+03 1.003980052142286139e+00 1.959252913430715049e-03 -4.326110882069705843e-01 8.684978304172301378e-02 3.093466384722919127e+00 3.093466384722919127e+00 3.093466384722919127e+00 2.828122087348028799e+02 1.003296101399999918e+00 4.000000000000000000e+01
8.915255671737999364e+03 9.982147641638003943e-01 1.958429244374876484e-03 -3.643808401827579035e-01 2.607786243594208964e-01 3.098417087937415104e+00 3.098417087937415104e+00 3.098417087937415104e+00 2.825101549700135593e+02 1.003234662569999935e+00 4.000000000000000000e+01
8.915256248821322515e+03 9.992304652936390141e-01 1.950201718758101145e-03 -2.662414355715724823e-01 4.695652098858024148e-01 3.593998895838489194e+00 3.593998895838489194e+00 3.593998895838489194e+00 2.845873621715568333e+02 1.003184195830000069e+00 4.000000000000000000e+01
8.915256827409197285e+03 9.986415133804683597e-01 1.955134879619888945e-03 -9.451541781985534074e-02 -9.441792248076981420e-02 3.335693608979758196e+00 3.335693608979758196e+00 3.335693608979758196e+00 2.838605176450624867e+02 1.003145188590000014e+00 4.000000000000000000e+01
8.915257408080440655e+03 1.001349661401413682e+00 1.955143665845240387e-03 -1.845832769889478031e-01 4.404369366432347305e-02 3.374008649604872900e+00 3.374008649604872900e+00 3.374008649604872900e+00 2.772873998564428462e+02 1.003117728649999929e+00 4.000000000000000000e+01
8.915257987825949385e+03 9.960397176355773041e-01 1.954012799890236709e-03 5.064182825794712184e-02 -2.312812811029477111e-01 3.173020135480893789e+00 3.173020135480893789e+00 3.173020135480893789e+00 2.757678335643935270e+02 1.003101644390000047e+00 4.000000000000000000e+01
8.915258570696511015e+03 9.994873486420681186e-01 1.953123229092520530e-03 -2.902533913986217184e-01 2.433651869481160968e-01 3.381833785050305963e+00 3.381833785050305963e+00 3.381833785050305963e+00 2.776461331459830717e+02 1.003097046890000010e+00 4.000000000000000000e+01
8.915259181576133415e+03 1.003164351365464446e+00 1.954011747375320775e-03 -2.720174711467496231e-01 1.118246134263380931e-01 3.235874516906808829e+00 3.235874516906808829e+00 3.235874516906808829e+00 2.728072915017332321e+02 1.003104603639999981e+00 4.000000000000000000e+01
